"date","lead_name","business","area","phone_or_link","channel","status","next_action","next_date","notes","lead_id"
"2026-03-05","1 Dirham Home Insulation","1 Dirham Home Insulation","Dubai","+97142975755","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/1-dirham-home-insulation-183247","UAE0193"
"2026-03-05","A V R Gen Trdg LLC","A V R Gen Trdg LLC","Dubai","+97142808641","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-v-r-gen-trdg-llc-156841","UAE0516"
"2026-03-05","A V T Fashion","A V T Fashion","Dubai","+97143539133","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-v-t-fashion-165019","UAE0517"
"2026-03-05","A W Rostamani Lumina LLC","A W Rostamani Lumina LLC","Dubai","+97145262333","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-w-rostamani-lumina-llc-108521","UAE0518"
"2026-03-05","A Z Tamco General Trading LLC","A Z Tamco General Trading LLC","Dubai","+97143295935","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-z-tamco-general-trading-llc-158893","UAE0519"
"2026-03-05","A&amp;M Alansari Auditing","A&amp;M Alansari Auditing","Dubai","+97142955582","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-m-alansari-auditing-169600","UAE0520"
"2026-03-05","A&amp;M Alansari Auditing","A&amp;M Alansari Auditing","Dubai","+971526444814","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-m-alansari-auditing-169600","UAE0521"
"2026-03-05","A.A. Juma Plastic Pipes &amp; Fittings Industry Co LLC","A.A. Juma Plastic Pipes &amp; Fittings Industry Co LLC","Dubai","+97142852864","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-juma-platic-pipes-fittings-industry-co-llc-177701","UAE0522"
"2026-03-05","A.A. Juma Plastic Pipes &amp; Fittings Industry Co LLC","A.A. Juma Plastic Pipes &amp; Fittings Industry Co LLC","Dubai","+971502691194","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-a-juma-platic-pipes-fittings-industry-co-llc-177701","UAE0523"
"2026-03-05","A.L.B.A International General Trading LLC","A.L.B.A International General Trading LLC","Dubai","+97144220998","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-l-b-a-international-general-trading-llc-159268","UAE0524"
"2026-03-05","A.L.B.A International General Trading LLC","A.L.B.A International General Trading LLC","Dubai","+971559945900","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-l-b-a-international-general-trading-llc-159268","UAE0525"
"2026-03-05","A+ Cleaning Services","A+ Cleaning Services","Dubai","+97143335935","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-cleaning-services-148350","UAE0526"
"2026-03-05","A1 Engineering","A1 Engineering","Dubai","+97143204282","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a1-engineering-148969","UAE0527"
"2026-03-05","A1 Fire Fighting","A1 Fire Fighting","Dubai","+97143332356","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a1-fire-fighting-153817","UAE0528"
"2026-03-05","A1 Fire Fighting","A1 Fire Fighting","Dubai","+97148837662","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a1-fire-fighting-176686","UAE0529"
"2026-03-05","A1 Fire Fighting","A1 Fire Fighting","Dubai","+971544475367","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a1-fire-fighting-176686","UAE0530"
"2026-03-05","A1 Properties LLC","A1 Properties LLC","Dubai","+97143515583","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a1-properties-llc-172361","UAE0531"
"2026-03-05","A1 Star Building &amp; Safety Materials Trading LLC","A1 Star Building &amp; Safety Materials Trading LLC","Dubai","+97143429786","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a1-star-building-safety-materials-trading-llc-192767","UAE0532"
"2026-03-05","A1 Star Building &amp; Safety Materials Trading LLC","A1 Star Building &amp; Safety Materials Trading LLC","Dubai","+971544226786","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a1-star-building-safety-materials-trading-llc-192767","UAE0533"
"2026-03-05","A2Z Interior","A2Z Interior","Dubai","+97144533372","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a2z-interior-159312","UAE0534"
"2026-03-05","A2Z Interior","A2Z Interior","Dubai","+971554090300","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a2z-interior-159312","UAE0535"
"2026-03-05","A2Z Professional Business Services","A2Z Professional Business Services","Dubai","+97142844668","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a2z-professional-business-services-169517","UAE0536"
"2026-03-05","A2Z Professional Business Services","A2Z Professional Business Services","Dubai","+971521819966","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a2z-professional-business-services-169517","UAE0537"
"2026-03-05","A3 Advertising LLC","A3 Advertising LLC","Dubai","+97143388240","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a3-advertising-llc-124008","UAE0538"
"2026-03-05","A3 Design LLC","A3 Design LLC","Dubai","+97143386861","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a3-design-llc-176869","UAE0539"
"2026-03-05","A4M General Trading LLC","A4M General Trading LLC","Dubai","+97143526952","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a4m-general-trading-llc-129507","UAE0540"
"2026-03-05","AAA &amp; Associates LLC","AAA &amp; Associates LLC","Dubai","+97143498444","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaa-associates-llc-134826","UAE0541"
"2026-03-05","AAA &amp; Associates LLC","AAA &amp; Associates LLC","Dubai","+971526411804","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aaa-associates-llc-134826","UAE0542"
"2026-03-05","AAA Concrete Floors LLC","AAA Concrete Floors LLC","Dubai","+97145519524","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaa-concrete-floors-llc-181262","UAE0543"
"2026-03-05","AAA Concrete Floors LLC","AAA Concrete Floors LLC","Dubai","+971564605826","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aaa-concrete-floors-llc-181262","UAE0544"
"2026-03-05","AAA Home Group","AAA Home Group","Dubai","+9714368999","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaa-home-group-172362","UAE0545"
"2026-03-05","AAA Service Center","AAA Service Center","Dubai","+97143470400","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaa-service-center-176438","UAE0546"
"2026-03-05","AAA Trading Company LLC","AAA Trading Company LLC","Dubai","+97142672864","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaa-trading-company-llc-122747","UAE0547"
"2026-03-05","AAAI - Al Ain Automatic Irrigation Company LLC","AAAI - Al Ain Automatic Irrigation Company LLC","Dubai","+97142673424","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaai-al-ain-automatic-irrigation-company-llc-109841","UAE0548"
"2026-03-05","Aaayan Translation Services","Aaayan Translation Services","Dubai","+97142343606","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaayan-translation-services-156506","UAE0549"
"2026-03-05","AAB Auditing of Accounts","AAB Auditing of Accounts","Dubai","+97142653222","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aab-auditing-of-accounts-178525","UAE0550"
"2026-03-05","AAB Auditing of Accounts","AAB Auditing of Accounts","Dubai","+971529939246","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aab-auditing-of-accounts-178525","UAE0551"
"2026-03-05","AAB Industries LLC","AAB Industries LLC","Dubai","+97148858808","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aab-industries-llc-177544","UAE0552"
"2026-03-05","AAB Industries LLC","AAB Industries LLC","Dubai","+971588934015","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aab-industries-llc-177544","UAE0553"
"2026-03-05","AAB Tools","AAB Tools","Dubai","+97143382110","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aab-tools-157211","UAE0554"
"2026-03-05","Aaban Building Cleaning And Pest Control Service","Aaban Building Cleaning And Pest Control Service","Dubai","+971527042823","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aaban-building-cleaning-and-pest-control-service-180325","UAE0555"
"2026-03-05","Aaban Building Cleaning And Pest Control Service","Aaban Building Cleaning And Pest Control Service","Dubai","+971555229706","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aaban-building-cleaning-and-pest-control-service-180325","UAE0556"
"2026-03-05","Aaban Travel and Tourism LLC","Aaban Travel and Tourism LLC","Dubai","+97142946030","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaban-travel-and-tourism-llc-144782","UAE0557"
"2026-03-05","Aac and Concrete Blocks","Aac and Concrete Blocks","Dubai","+971553535226","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aac-block-191698","UAE0558"
"2026-03-05","AAC Arc Architects Engineering Consultancy","AAC Arc Architects Engineering Consultancy","Dubai","+97148749941","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aac-arc-architects-engineering-consultancy-178216","UAE0559"
"2026-03-05","AAC Arc Architects Engineering Consultancy","AAC Arc Architects Engineering Consultancy","Dubai","+971585874879","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aac-arc-architects-engineering-consultancy-178216","UAE0560"
"2026-03-05","AAC ARC Engineering Consultant","AAC ARC Engineering Consultant","Dubai","+97143280105","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aac-architects-engineering-consultancy-169124","UAE0561"
"2026-03-05","AAC Global","AAC Global","Dubai","+971557697230","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aac-global-178530","UAE0562"
"2026-03-05","AACME Electromechanical Equipment Installation LLC","AACME Electromechanical Equipment Installation LLC","Dubai","+97142867002","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aacme-electromechanical-equipment-installation-llc-184658","UAE0563"
"2026-03-05","AACME Electromechanical Equipment Installation LLC","AACME Electromechanical Equipment Installation LLC","Dubai","+971525812406","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aacme-electromechanical-equipment-installation-llc-184658","UAE0564"
"2026-03-05","Aadarsh Food Stuff Trading Llc","Aadarsh Food Stuff Trading Llc","Dubai","+971586131585","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aadarsh-food-stuff-trading-llc-183464","UAE0565"
"2026-03-05","Aafaq Islamic Finance Company","Aafaq Islamic Finance Company","Dubai","+97143306444","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aafaq-islamic-finance-company-169833","UAE0566"
"2026-03-05","AAGT International LLC","AAGT International LLC","Dubai","+97142261943","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aagt-international-llc-119491","UAE0567"
"2026-03-05","Aajel Tourism LLC","Aajel Tourism LLC","Dubai","+97143215668","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aajel-tourism-llc-167827","UAE0568"
"2026-03-05","Aajel Tourism LLC","Aajel Tourism LLC","Dubai","+97144229074","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aajel-tourism-llc-159718","UAE0569"
"2026-03-05","Aajel Tourism LLC","Aajel Tourism LLC","Dubai","+971564971284","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aajel-tourism-llc-159718","UAE0570"
"2026-03-05","Aal Jaafar Trading Company LLC","Aal Jaafar Trading Company LLC","Dubai","+97143378323","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aal-jaafar-trading-company-llc-112700","UAE0571"
"2026-03-05","Aala Metal Products Factory LLC","Aala Metal Products Factory LLC","Dubai","+97143394906","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aala-metal-products-factory-llc-117870","UAE0572"
"2026-03-05","Aalam Al Fatayer","Aalam Al Fatayer","Dubai","+97143435722","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aalam-al-fatayer-174042","UAE0573"
"2026-03-05","Aalam Al Khyoot Trading Company LLC","Aalam Al Khyoot Trading Company LLC","Dubai","+97143493992","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aalam-al-khyoot-trading-company-llc-123471","UAE0574"
"2026-03-05","AAli Bus Rental","AAli Bus Rental","Dubai","+971564170555","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aali-passengers-transport-buses-rental-llc-169820","UAE0575"
"2026-03-05","Aali Qadr mufaddal bldg Mtr trdg llc","Aali Qadr mufaddal bldg Mtr trdg llc","Dubai","+97145899991","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aali-qadr-mufaddal-bldg-mtr-trdg-llc-182111","UAE0576"
"2026-03-05","Aalishan Trdg Co LLC","Aalishan Trdg Co LLC","Dubai","+97143258028","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aalishan-trdg-co-llc-148658","UAE0577"
"2026-03-05","Aalishan Trdg Co LLC","Aalishan Trdg Co LLC","Dubai","+971555521108","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aalishan-trdg-co-llc-148658","UAE0578"
"2026-03-05","Aaliya Plaza","Aaliya Plaza","Dubai","+97143538101","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaliya-plaza-127774","UAE0579"
"2026-03-05","Aamir Aziz Fruits And Vegetables Trading LLC","Aamir Aziz Fruits And Vegetables Trading LLC","Dubai","+971508765847","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aamir-aziz-fruits-and-vegetables-trading-llc-178963","UAE0580"
"2026-03-05","Aamir Aziz Fruits And Vegetables Trading LLC","Aamir Aziz Fruits And Vegetables Trading LLC","Dubai","+971522116786","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aamir-aziz-fruits-and-vegetables-trading-llc-178963","UAE0581"
"2026-03-05","Aande Garage Doors","Aande Garage Doors","Dubai","+971555293874","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aande-garage-doors-180243","UAE0582"
"2026-03-05","Aandt Technical Services","Aandt Technical Services","Dubai","+97143399987","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aandt-technical-services-183507","UAE0583"
"2026-03-05","Aangan Restaurant","Aangan Restaurant","Dubai","+97143599992","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aangan-restaurant-175630","UAE0584"
"2026-03-05","Aansh Elect Trdg LLC","Aansh Elect Trdg LLC","Dubai","+97142368483","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aansh-elect-trdg-llc-146871","UAE0585"
"2026-03-05","Aappa Kadai","Aappa Kadai","Dubai","+97143548080","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aappa-kadai-174515","UAE0586"
"2026-03-05","Aappa Kadai","Aappa Kadai","Dubai","+97145597866","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aappa-kadai-174516","UAE0587"
"2026-03-05","AAQ Technical Services LLC","AAQ Technical Services LLC","Dubai","+97142575654","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaq-technical-services-llc-144460","UAE0588"
"2026-03-05","AAQ Technical Services LLC","AAQ Technical Services LLC","Dubai","+971506746193","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aaq-technical-services-llc-144460","UAE0589"
"2026-03-05","Aaraamam Restaurant","Aaraamam Restaurant","Dubai","+97143961962","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaraamam-restaurant-131428","UAE0590"
"2026-03-05","Aaras Diam DMCC","Aaras Diam DMCC","Dubai","+97142352901","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaras-diam-dmcc-140218","UAE0591"
"2026-03-05","Aarax Foods Company LLC","Aarax Foods Company LLC","Dubai","+97142825353","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarax-foods-company-llc-132097","UAE0592"
"2026-03-05","Aariz Computer Trading LLC","Aariz Computer Trading LLC","Dubai","+971528216358","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aariz-computer-trading-llc-190558","UAE0593"
"2026-03-05","Aarmak Auditing &amp; Consulting","Aarmak Auditing &amp; Consulting","Dubai","+97142651500","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarmak-auditing-consulting-143430","UAE0594"
"2026-03-05","Aarmak Auditing &amp; Consulting","Aarmak Auditing &amp; Consulting","Dubai","+971529665544","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarmak-auditing-consulting-143430","UAE0595"
"2026-03-05","Aarmak Auditing and Consulting","Aarmak Auditing and Consulting","Dubai","+97142651500","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarmak-auditing-and-consulting-169834","UAE0596"
"2026-03-05","Aarmax Media","Aarmax Media","Dubai","+971561400112","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarmax-media-192577","UAE0597"
"2026-03-05","Aarogyashala Advanced Ayurveda Medical Center","Aarogyashala Advanced Ayurveda Medical Center","Dubai","+971502213359","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarogyashala-advanced-ayurveda-medical-center-192930","UAE0598"
"2026-03-05","AARRC Accounting &amp; Consultancy LLC","AARRC Accounting &amp; Consultancy LLC","Dubai","+971558607943","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarrc-accounting-consultancy-llc-185138","UAE0599"
"2026-03-05","AARRC Accounting &amp; Consultancy LLC","AARRC Accounting &amp; Consultancy LLC","Dubai","+971561937863","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarrc-accounting-consultancy-llc-185138","UAE0600"
"2026-03-05","Aartex Trading LLC","Aartex Trading LLC","Dubai","+97142662525","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aartex-trading-llc-157867","UAE0601"
"2026-03-05","Aarvees Realty","Aarvees Realty","Dubai","+97143355414","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarvees-realty-163908","UAE0602"
"2026-03-05","Aarvi Elec Trdg LLC","Aarvi Elec Trdg LLC","Dubai","+97142676919","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarvi-elec-trdg-llc-160684","UAE0603"
"2026-03-05","Aarya Auto Repairs LLC","Aarya Auto Repairs LLC","Dubai","+97143417728","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarya-auto-repairs-llc-160763","UAE0604"
"2026-03-05","Aarya Auto Repairs LLC","Aarya Auto Repairs LLC","Dubai","+971526401884","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarya-auto-repairs-llc-160763","UAE0605"
"2026-03-05","Aarzee Jewellery","Aarzee Jewellery","Dubai","+97143688756","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarzee-jewellery-146958","UAE0606"
"2026-03-05","Aasa Middle East Contg Company LLC","Aasa Middle East Contg Company LLC","Dubai","+97142420333","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aasa-middle-east-contg-company-llc-135683","UAE0607"
"2026-03-05","Aat Services LLC","Aat Services LLC","Dubai","+97143433965","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aat-services-llc-191925","UAE0608"
"2026-03-05","Aat Services LLC","Aat Services LLC","Dubai","+971501428777","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aat-services-llc-191925","UAE0609"
"2026-03-05","AATCO General Trading LLC","AATCO General Trading LLC","Dubai","+97142671226","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aatco-general-trading-llc-158850","UAE0610"
"2026-03-05","AATCO General Trading LLC","AATCO General Trading LLC","Dubai","+971508759775","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aatco-general-trading-llc-158850","UAE0611"
"2026-03-05","Aati","Aati","Dubai","+97143377825","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aati-118001","UAE0612"
"2026-03-05","Aati Contracts","Aati Contracts","Dubai","+97142011111","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aati-contracts-114301","UAE0613"
"2026-03-05","Aati Contracts","Aati Contracts","Dubai","+97143331700","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aati-contracts-114301","UAE0614"
"2026-03-05","Aatish Jewels LLC","Aatish Jewels LLC","Dubai","+97142291633","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aatish-jewels-llc-117584","UAE0615"
"2026-03-05","Aats","Aats","Dubai","+97142284580","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aats-183520","UAE0616"
"2026-03-05","Aats","Aats","Dubai","+971504941678","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aats-183520","UAE0617"
"2026-03-05","Aazer Security Equipment LLC","Aazer Security Equipment LLC","Dubai","+97142560410","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aazer-security-equipment-llc-184589","UAE0618"
"2026-03-05","Aazer Security Equipment LLC","Aazer Security Equipment LLC","Dubai","+971527261880","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aazer-security-equipment-llc-184589","UAE0619"
